Htno,Subcode,Subname,Internals,Grade,Credits
22B81A12C5,R201241,DATA STRUCTURES LABORATORY,11,A,1.5
22B81A12C5,R201250,PYTHON PROGRAMMING LABORATORY,14,A+,1.5
22B81A12C6,R201201,MATHEMATICS-II,18,F,0.0
22B81A12C6,R201215,APPLIED CHEMISTRY,18,E,3.0
22B81A12C6,R201216,COMPUTER ORGANIZATION,15,C,3.0
22B81A12C6,R201218,DATA STRUCTURES,11,E,3.0
22B81A12C6,R201225,PYTHON PROGRAMMING,13,E,3.0
22B81A12C6,R201228,ENVIRONMENTAL SCIENCE,16,COMPLE,0.0
22B81A12C6,R201239,APPLIED CHEMISTRY LABORATORY,12,B,1.5
22B81A12C6,R201241,DATA STRUCTURES LABORATORY,11,B,1.5
22B81A12C6,R201250,PYTHON PROGRAMMING LABORATORY,10,A,1.5
22B81A12C7,R201201,MATHEMATICS-II,22,F,0.0
22B81A12C7,R201215,APPLIED CHEMISTRY,21,F,0.0
22B81A12C7,R201216,COMPUTER ORGANIZATION,20,E,3.0
22B81A12C7,R201218,DATA STRUCTURES,20,E,3.0
22B81A12C7,R201225,PYTHON PROGRAMMING,19,F,0.0
22B81A12C7,R201228,ENVIRONMENTAL SCIENCE,18,COMPLE,0.0
22B81A12C7,R201239,APPLIED CHEMISTRY LABORATORY,12,A,1.5
22B81A12C7,R201241,DATA STRUCTURES LABORATORY,13,A+,1.5
22B81A12C7,R201250,PYTHON PROGRAMMING LABORATORY,12,A,1.5
22B81A12C8,R201201,MATHEMATICS-II,23,F,0.0
22B81A12C8,R201215,APPLIED CHEMISTRY,17,F,0.0
22B81A12C8,R201216,COMPUTER ORGANIZATION,20,E,3.0
22B81A12C8,R201218,DATA STRUCTURES,19,E,3.0
22B81A12C8,R201225,PYTHON PROGRAMMING,16,F,0.0
22B81A12C8,R201228,ENVIRONMENTAL SCIENCE,20,COMPLE,0.0
22B81A12C8,R201239,APPLIED CHEMISTRY LABORATORY,12,A,1.5
22B81A12C8,R201241,DATA STRUCTURES LABORATORY,14,A,1.5
22B81A12C8,R201250,PYTHON PROGRAMMING LABORATORY,10,A,1.5
22B81A12C9,R201201,MATHEMATICS-II,25,C,3.0
22B81A12C9,R201215,APPLIED CHEMISTRY,26,D,3.0
22B81A12C9,R201216,COMPUTER ORGANIZATION,26,B,3.0
22B81A12C9,R201218,DATA STRUCTURES,26,B,3.0
22B81A12C9,R201225,PYTHON PROGRAMMING,23,C,3.0
22B81A12C9,R201228,ENVIRONMENTAL SCIENCE,17,COMPLE,0.0
22B81A12C9,R201239,APPLIED CHEMISTRY LABORATORY,14,A+,1.5
22B81A12C9,R201241,DATA STRUCTURES LABORATORY,15,A+,1.5
22B81A12C9,R201250,PYTHON PROGRAMMING LABORATORY,13,A+,1.5
22B81A12D0,R201201,MATHEMATICS-II,22,D,3.0
22B81A12D0,R201215,APPLIED CHEMISTRY,16,D,3.0
22B81A12D0,R201216,COMPUTER ORGANIZATION,21,A,3.0
22B81A12D0,R201218,DATA STRUCTURES,22,D,3.0
22B81A12D0,R201225,PYTHON PROGRAMMING,25,C,3.0
22B81A12D0,R201228,ENVIRONMENTAL SCIENCE,18,COMPLE,0.0
22B81A12D0,R201239,APPLIED CHEMISTRY LABORATORY,13,A+,1.5
22B81A12D0,R201241,DATA STRUCTURES LABORATORY,13,A,1.5
22B81A12D0,R201250,PYTHON PROGRAMMING LABORATORY,13,A+,1.5
22B81A12D1,R201201,MATHEMATICS-II,28,B,3.0
22B81A12D1,R201215,APPLIED CHEMISTRY,24,C,3.0
22B81A12D1,R201216,COMPUTER ORGANIZATION,29,A+,3.0
22B81A12D1,R201218,DATA STRUCTURES,28,A,3.0
22B81A12D1,R201225,PYTHON PROGRAMMING,28,C,3.0
22B81A12D1,R201228,ENVIRONMENTAL SCIENCE,19,COMPLE,0.0
22B81A12D1,R201239,APPLIED CHEMISTRY LABORATORY,14,A+,1.5
22B81A12D1,R201241,DATA STRUCTURES LABORATORY,15,A+,1.5
22B81A12D1,R201250,PYTHON PROGRAMMING LABORATORY,14,A+,1.5
22B81A4201,R201201,MATHEMATICS-II,26,A+,3.0
22B81A4201,R201207,APPLIED PHYSICS,25,C,3.0
22B81A4201,R201218,DATA STRUCTURES,24,C,3.0
22B81A4201,R201221,DIGITAL LOGIC DESIGN,21,B,3.0
22B81A4201,R201225,PYTHON PROGRAMMING,25,B,3.0
22B81A4201,R201229,CONSTITUTION OF INDIA,23,COMPLE,0.0
22B81A4201,R201233,APPLIED PHYSICS LABORATORY,15,A+,1.5
22B81A4201,R201241,DATA STRUCTURES LABORATORY,13,A+,1.5
22B81A4201,R201250,PYTHON PROGRAMMING LABORATORY,12,A+,1.5
22B81A4202,R201201,MATHEMATICS-II,24,D,3.0
22B81A4202,R201207,APPLIED PHYSICS,23,E,3.0
22B81A4202,R201218,DATA STRUCTURES,23,C,3.0
22B81A4202,R201221,DIGITAL LOGIC DESIGN,21,D,3.0
22B81A4202,R201225,PYTHON PROGRAMMING,22,C,3.0
22B81A4202,R201229,CONSTITUTION OF INDIA,23,COMPLE,0.0
22B81A4202,R201233,APPLIED PHYSICS LABORATORY,15,A+,1.5
22B81A4202,R201241,DATA STRUCTURES LABORATORY,15,A+,1.5
22B81A4202,R201250,PYTHON PROGRAMMING LABORATORY,12,A,1.5
22B81A4203,R201201,MATHEMATICS-II,26,C,3.0
22B81A4203,R201207,APPLIED PHYSICS,29,A+,3.0
22B81A4203,R201218,DATA STRUCTURES,26,C,3.0
22B81A4203,R201221,DIGITAL LOGIC DESIGN,23,C,3.0
22B81A4203,R201225,PYTHON PROGRAMMING,23,C,3.0
22B81A4203,R201229,CONSTITUTION OF INDIA,24,COMPLE,0.0
22B81A4203,R201233,APPLIED PHYSICS LABORATORY,15,A+,1.5
22B81A4203,R201241,DATA STRUCTURES LABORATORY,14,A+,1.5
22B81A4203,R201250,PYTHON PROGRAMMING LABORATORY,14,A+,1.5
22B81A4204,R201201,MATHEMATICS-II,26,C,3.0
22B81A4204,R201207,APPLIED PHYSICS,29,B,3.0
22B81A4204,R201218,DATA STRUCTURES,26,B,3.0
22B81A4204,R201221,DIGITAL LOGIC DESIGN,21,C,3.0
22B81A4204,R201225,PYTHON PROGRAMMING,24,B,3.0
22B81A4204,R201229,CONSTITUTION OF INDIA,26,COMPLE,0.0
22B81A4204,R201233,APPLIED PHYSICS LABORATORY,15,A+,1.5
22B81A4204,R201241,DATA STRUCTURES LABORATORY,13,A+,1.5
22B81A4204,R201250,PYTHON PROGRAMMING LABORATORY,13,A+,1.5
22B81A4205,R201201,MATHEMATICS-II,28,A+,3.0
22B81A4205,R201207,APPLIED PHYSICS,28,A+,3.0
22B81A4205,R201218,DATA STRUCTURES,23,B,3.0
22B81A4205,R201221,DIGITAL LOGIC DESIGN,24,A,3.0
22B81A4205,R201225,PYTHON PROGRAMMING,25,A+,3.0
22B81A4205,R201229,CONSTITUTION OF INDIA,27,COMPLE,0.0
22B81A4205,R201233,APPLIED PHYSICS LABORATORY,15,A+,1.5
22B81A4205,R201241,DATA STRUCTURES LABORATORY,15,A+,1.5
22B81A4205,R201250,PYTHON PROGRAMMING LABORATORY,13,A+,1.5
22B81A4206,R201201,MATHEMATICS-II,28,A+,3.0
22B81A4206,R201207,APPLIED PHYSICS,30,A+,3.0
22B81A4206,R201218,DATA STRUCTURES,24,C,3.0
22B81A4206,R201221,DIGITAL LOGIC DESIGN,26,B,3.0
22B81A4206,R201225,PYTHON PROGRAMMING,27,A,3.0
22B81A4206,R201229,CONSTITUTION OF INDIA,20,COMPLE,0.0
22B81A4206,R201233,APPLIED PHYSICS LABORATORY,15,A+,1.5
22B81A4206,R201241,DATA STRUCTURES LABORATORY,15,A+,1.5
22B81A4206,R201250,PYTHON PROGRAMMING LABORATORY,13,A+,1.5
22B81A4207,R201201,MATHEMATICS-II,28,A,3.0
22B81A4207,R201207,APPLIED PHYSICS,26,B,3.0
22B81A4207,R201218,DATA STRUCTURES,24,D,3.0
22B81A4207,R201221,DIGITAL LOGIC DESIGN,24,C,3.0
22B81A4207,R201225,PYTHON PROGRAMMING,25,C,3.0
22B81A4207,R201229,CONSTITUTION OF INDIA,23,COMPLE,0.0
22B81A4207,R201233,APPLIED PHYSICS LABORATORY,15,A+,1.5
22B81A4207,R201241,DATA STRUCTURES LABORATORY,15,A+,1.5
22B81A4207,R201250,PYTHON PROGRAMMING LABORATORY,13,A+,1.5
22B81A4208,R201201,MATHEMATICS-II,27,A+,3.0
22B81A4208,R201207,APPLIED PHYSICS,30,A+,3.0
22B81A4208,R201218,DATA STRUCTURES,26,B,3.0
22B81A4208,R201221,DIGITAL LOGIC DESIGN,26,B,3.0
22B81A4208,R201225,PYTHON PROGRAMMING,26,B,3.0
22B81A4208,R201229,CONSTITUTION OF INDIA,28,COMPLE,0.0
22B81A4208,R201233,APPLIED PHYSICS LABORATORY,15,A+,1.5
22B81A4208,R201241,DATA STRUCTURES LABORATORY,15,A+,1.5
22B81A4208,R201250,PYTHON PROGRAMMING LABORATORY,14,A+,1.5
22B81A4209,R201201,MATHEMATICS-II,23,B,3.0
22B81A4209,R201207,APPLIED PHYSICS,26,C,3.0
22B81A4209,R201218,DATA STRUCTURES,22,C,3.0
22B81A4209,R201221,DIGITAL LOGIC DESIGN,17,C,3.0
22B81A4209,R201225,PYTHON PROGRAMMING,25,C,3.0
22B81A4209,R201229,CONSTITUTION OF INDIA,24,COMPLE,0.0
22B81A4209,R201233,APPLIED PHYSICS LABORATORY,15,A+,1.5
22B81A4209,R201241,DATA STRUCTURES LABORATORY,13,A+,1.5
22B81A4209,R201250,PYTHON PROGRAMMING LABORATORY,12,A+,1.5
22B81A4210,R201201,MATHEMATICS-II,27,B,3.0
22B81A4210,R201207,APPLIED PHYSICS,28,B,3.0
22B81A4210,R201218,DATA STRUCTURES,23,C,3.0
22B81A4210,R201221,DIGITAL LOGIC DESIGN,23,D,3.0
22B81A4210,R201225,PYTHON PROGRAMMING,25,D,3.0
22B81A4210,R201229,CONSTITUTION OF INDIA,20,COMPLE,0.0
22B81A4210,R201233,APPLIED PHYSICS LABORATORY,15,A+,1.5
22B81A4210,R201241,DATA STRUCTURES LABORATORY,14,A+,1.5
22B81A4210,R201250,PYTHON PROGRAMMING LABORATORY,12,A+,1.5
22B81A4211,R201201,MATHEMATICS-II,24,B,3.0
22B81A4211,R201207,APPLIED PHYSICS,24,A,3.0
22B81A4211,R201218,DATA STRUCTURES,24,D,3.0
22B81A4211,R201221,DIGITAL LOGIC DESIGN,22,C,3.0
22B81A4211,R201225,PYTHON PROGRAMMING,24,C,3.0
22B81A4211,R201229,CONSTITUTION OF INDIA,24,COMPLE,0.0
22B81A4211,R201233,APPLIED PHYSICS LABORATORY,15,A+,1.5
22B81A4211,R201241,DATA STRUCTURES LABORATORY,15,A+,1.5
22B81A4211,R201250,PYTHON PROGRAMMING LABORATORY,13,A+,1.5
22B81A4212,R201201,MATHEMATICS-II,24,C,3.0
22B81A4212,R201207,APPLIED PHYSICS,25,A,3.0
22B81A4212,R201218,DATA STRUCTURES,23,B,3.0
22B81A4212,R201221,DIGITAL LOGIC DESIGN,23,B,3.0
22B81A4212,R201225,PYTHON PROGRAMMING,23,D,3.0
22B81A4212,R201229,CONSTITUTION OF INDIA,20,COMPLE,0.0
22B81A4212,R201233,APPLIED PHYSICS LABORATORY,15,A+,1.5
22B81A4212,R201241,DATA STRUCTURES LABORATORY,13,A+,1.5
22B81A4212,R201250,PYTHON PROGRAMMING LABORATORY,12,A+,1.5
22B81A4213,R201201,MATHEMATICS-II,13,D,3.0
22B81A4213,R201207,APPLIED PHYSICS,13,F,0.0
22B81A4213,R201218,DATA STRUCTURES,20,E,3.0
22B81A4213,R201221,DIGITAL LOGIC DESIGN,14,F,0.0
22B81A4213,R201225,PYTHON PROGRAMMING,19,F,0.0
22B81A4213,R201229,CONSTITUTION OF INDIA,18,COMPLE,0.0
22B81A4213,R201233,APPLIED PHYSICS LABORATORY,14,A,1.5
22B81A4213,R201241,DATA STRUCTURES LABORATORY,13,A,1.5
22B81A4213,R201250,PYTHON PROGRAMMING LABORATORY,10,A,1.5
22B81A4214,R201201,MATHEMATICS-II,28,A,3.0
22B81A4214,R201207,APPLIED PHYSICS,29,A,3.0
22B81A4214,R201218,DATA STRUCTURES,23,D,3.0
22B81A4214,R201221,DIGITAL LOGIC DESIGN,24,D,3.0
22B81A4214,R201225,PYTHON PROGRAMMING,27,A,3.0
22B81A4214,R201229,CONSTITUTION OF INDIA,28,COMPLE,0.0
22B81A4214,R201233,APPLIED PHYSICS LABORATORY,15,A+,1.5
22B81A4214,R201241,DATA STRUCTURES LABORATORY,13,A+,1.5
22B81A4214,R201250,PYTHON PROGRAMMING LABORATORY,13,A+,1.5
22B81A4215,R201201,MATHEMATICS-II,26,B,3.0
22B81A4215,R201207,APPLIED PHYSICS,22,E,3.0
22B81A4215,R201218,DATA STRUCTURES,24,D,3.0
22B81A4215,R201221,DIGITAL LOGIC DESIGN,21,D,3.0
22B81A4215,R201225,PYTHON PROGRAMMING,25,D,3.0
22B81A4215,R201229,CONSTITUTION OF INDIA,22,COMPLE,0.0
22B81A4215,R201233,APPLIED PHYSICS LABORATORY,15,A+,1.5
22B81A4215,R201241,DATA STRUCTURES LABORATORY,14,A+,1.5
22B81A4215,R201250,PYTHON PROGRAMMING LABORATORY,14,A+,1.5
22B81A4216,R201201,MATHEMATICS-II,21,C,3.0
22B81A4216,R201207,APPLIED PHYSICS,24,C,3.0
22B81A4216,R201218,DATA STRUCTURES,24,C,3.0
22B81A4216,R201221,DIGITAL LOGIC DESIGN,16,B,3.0
22B81A4216,R201225,PYTHON PROGRAMMING,23,D,3.0
22B81A4216,R201229,CONSTITUTION OF INDIA,16,COMPLE,0.0
22B81A4216,R201233,APPLIED PHYSICS LABORATORY,15,A+,1.5
22B81A4216,R201241,DATA STRUCTURES LABORATORY,14,A+,1.5
22B81A4216,R201250,PYTHON PROGRAMMING LABORATORY,12,A+,1.5
22B81A4217,R201201,MATHEMATICS-II,20,A,3.0
22B81A4217,R201207,APPLIED PHYSICS,20,E,3.0
22B81A4217,R201218,DATA STRUCTURES,22,E,3.0
22B81A4217,R201221,DIGITAL LOGIC DESIGN,16,F,0.0
22B81A4217,R201225,PYTHON PROGRAMMING,22,D,3.0
22B81A4217,R201229,CONSTITUTION OF INDIA,19,COMPLE,0.0
22B81A4217,R201233,APPLIED PHYSICS LABORATORY,15,A,1.5
22B81A4217,R201241,DATA STRUCTURES LABORATORY,14,A+,1.5
22B81A4217,R201250,PYTHON PROGRAMMING LABORATORY,12,A+,1.5
22B81A4218,R201201,MATHEMATICS-II,28,A+,3.0
22B81A4218,R201207,APPLIED PHYSICS,29,A+,3.0
22B81A4218,R201218,DATA STRUCTURES,26,B,3.0
22B81A4218,R201221,DIGITAL LOGIC DESIGN,25,A,3.0
22B81A4218,R201225,PYTHON PROGRAMMING,25,B,3.0
22B81A4218,R201229,CONSTITUTION OF INDIA,28,COMPLE,0.0
22B81A4218,R201233,APPLIED PHYSICS LABORATORY,15,A+,1.5
22B81A4218,R201241,DATA STRUCTURES LABORATORY,15,A+,1.5
22B81A4218,R201250,PYTHON PROGRAMMING LABORATORY,14,A+,1.5
22B81A4219,R201201,MATHEMATICS-II,28,A,3.0
22B81A4219,R201207,APPLIED PHYSICS,29,C,3.0
22B81A4219,R201218,DATA STRUCTURES,23,D,3.0
22B81A4219,R201221,DIGITAL LOGIC DESIGN,23,C,3.0
22B81A4219,R201225,PYTHON PROGRAMMING,25,C,3.0
22B81A4219,R201229,CONSTITUTION OF INDIA,26,COMPLE,0.0
22B81A4219,R201233,APPLIED PHYSICS LABORATORY,15,A+,1.5
22B81A4219,R201241,DATA STRUCTURES LABORATORY,15,A+,1.5
22B81A4219,R201250,PYTHON PROGRAMMING LABORATORY,13,A+,1.5
22B81A4220,R201201,MATHEMATICS-II,24,B,3.0
22B81A4220,R201207,APPLIED PHYSICS,24,D,3.0
22B81A4220,R201218,DATA STRUCTURES,24,D,3.0
22B81A4220,R201221,DIGITAL LOGIC DESIGN,23,D,3.0
22B81A4220,R201225,PYTHON PROGRAMMING,25,D,3.0
22B81A4220,R201229,CONSTITUTION OF INDIA,19,COMPLE,0.0
22B81A4220,R201233,APPLIED PHYSICS LABORATORY,15,A+,1.5
22B81A4220,R201241,DATA STRUCTURES LABORATORY,14,A+,1.5
22B81A4220,R201250,PYTHON PROGRAMMING LABORATORY,13,A,1.5
22B81A4221,R201201,MATHEMATICS-II,25,A+,3.0
22B81A4221,R201207,APPLIED PHYSICS,28,A,3.0
22B81A4221,R201218,DATA STRUCTURES,26,B,3.0
22B81A4221,R201221,DIGITAL LOGIC DESIGN,24,B,3.0
22B81A4221,R201225,PYTHON PROGRAMMING,26,A,3.0
22B81A4221,R201229,CONSTITUTION OF INDIA,12,COMPLE,0.0
22B81A4221,R201233,APPLIED PHYSICS LABORATORY,15,A+,1.5
22B81A4221,R201241,DATA STRUCTURES LABORATORY,14,A+,1.5
22B81A4221,R201250,PYTHON PROGRAMMING LABORATORY,13,A+,1.5
22B81A4222,R201201,MATHEMATICS-II,26,A,3.0
22B81A4222,R201207,APPLIED PHYSICS,26,B,3.0
22B81A4222,R201218,DATA STRUCTURES,23,D,3.0
22B81A4222,R201221,DIGITAL LOGIC DESIGN,22,D,3.0
22B81A4222,R201225,PYTHON PROGRAMMING,25,B,3.0
22B81A4222,R201229,CONSTITUTION OF INDIA,16,COMPLE,0.0
22B81A4222,R201233,APPLIED PHYSICS LABORATORY,15,A+,1.5
22B81A4222,R201241,DATA STRUCTURES LABORATORY,13,A+,1.5
22B81A4222,R201250,PYTHON PROGRAMMING LABORATORY,13,A+,1.5
22B81A4223,R201201,MATHEMATICS-II,14,F,0.0
22B81A4223,R201207,APPLIED PHYSICS,17,F,0.0
22B81A4223,R201218,DATA STRUCTURES,21,F,0.0
22B81A4223,R201221,DIGITAL LOGIC DESIGN,15,F,0.0
22B81A4223,R201225,PYTHON PROGRAMMING,17,F,0.0
22B81A4223,R201229,CONSTITUTION OF INDIA,18,COMPLE,0.0
22B81A4223,R201233,APPLIED PHYSICS LABORATORY,14,A,1.5
22B81A4223,R201241,DATA STRUCTURES LABORATORY,13,A,1.5
22B81A4223,R201250,PYTHON PROGRAMMING LABORATORY,10,A,1.5
22B81A4224,R201201,MATHEMATICS-II,26,A,3.0
22B81A4224,R201207,APPLIED PHYSICS,24,A+,3.0
22B81A4224,R201218,DATA STRUCTURES,25,C,3.0
22B81A4224,R201221,DIGITAL LOGIC DESIGN,24,D,3.0
22B81A4224,R201225,PYTHON PROGRAMMING,26,C,3.0
22B81A4224,R201229,CONSTITUTION OF INDIA,21,COMPLE,0.0
22B81A4224,R201233,APPLIED PHYSICS LABORATORY,15,A+,1.5
22B81A4224,R201241,DATA STRUCTURES LABORATORY,14,A+,1.5
22B81A4224,R201250,PYTHON PROGRAMMING LABORATORY,13,A+,1.5
22B81A4225,R201201,MATHEMATICS-II,14,D,3.0
22B81A4225,R201207,APPLIED PHYSICS,18,F,0.0
22B81A4225,R201218,DATA STRUCTURES,18,E,3.0
22B81A4225,R201221,DIGITAL LOGIC DESIGN,17,F,0.0
22B81A4225,R201225,PYTHON PROGRAMMING,19,D,3.0
22B81A4225,R201229,CONSTITUTION OF INDIA,15,COMPLE,0.0
22B81A4225,R201233,APPLIED PHYSICS LABORATORY,14,B,1.5
22B81A4225,R201241,DATA STRUCTURES LABORATORY,13,A,1.5
22B81A4225,R201250,PYTHON PROGRAMMING LABORATORY,12,A,1.5
22B81A4226,R201201,MATHEMATICS-II,26,A+,3.0
22B81A4226,R201207,APPLIED PHYSICS,23,B,3.0
22B81A4226,R201218,DATA STRUCTURES,27,B,3.0
22B81A4226,R201221,DIGITAL LOGIC DESIGN,22,B,3.0
22B81A4226,R201225,PYTHON PROGRAMMING,25,B,3.0
22B81A4226,R201229,CONSTITUTION OF INDIA,24,COMPLE,0.0
22B81A4226,R201233,APPLIED PHYSICS LABORATORY,15,A+,1.5
22B81A4226,R201241,DATA STRUCTURES LABORATORY,15,A+,1.5
22B81A4226,R201250,PYTHON PROGRAMMING LABORATORY,12,A+,1.5
22B81A4227,R201201,MATHEMATICS-II,13,E,3.0
22B81A4227,R201207,APPLIED PHYSICS,16,F,0.0
22B81A4227,R201218,DATA STRUCTURES,16,F,0.0
22B81A4227,R201221,DIGITAL LOGIC DESIGN,11,F,0.0
22B81A4227,R201225,PYTHON PROGRAMMING,16,F,0.0
22B81A4227,R201229,CONSTITUTION OF INDIA,17,COMPLE,0.0
22B81A4227,R201233,APPLIED PHYSICS LABORATORY,14,B,1.5
22B81A4227,R201241,DATA STRUCTURES LABORATORY,13,A,1.5
22B81A4227,R201250,PYTHON PROGRAMMING LABORATORY,12,A,1.5
22B81A4228,R201201,MATHEMATICS-II,25,B,3.0
22B81A4228,R201207,APPLIED PHYSICS,26,C,3.0
22B81A4228,R201218,DATA STRUCTURES,25,D,3.0
22B81A4228,R201221,DIGITAL LOGIC DESIGN,20,D,3.0
22B81A4228,R201225,PYTHON PROGRAMMING,22,D,3.0
22B81A4228,R201229,CONSTITUTION OF INDIA,18,COMPLE,0.0
22B81A4228,R201233,APPLIED PHYSICS LABORATORY,15,A+,1.5
22B81A4228,R201241,DATA STRUCTURES LABORATORY,14,A+,1.5
22B81A4228,R201250,PYTHON PROGRAMMING LABORATORY,13,A+,1.5
22B81A4229,R201201,MATHEMATICS-II,28,A+,3.0
22B81A4229,R201207,APPLIED PHYSICS,26,B,3.0
22B81A4229,R201218,DATA STRUCTURES,24,C,3.0
22B81A4229,R201221,DIGITAL LOGIC DESIGN,23,A,3.0
22B81A4229,R201225,PYTHON PROGRAMMING,27,A,3.0
22B81A4229,R201229,CONSTITUTION OF INDIA,21,COMPLE,0.0
22B81A4229,R201233,APPLIED PHYSICS LABORATORY,15,A+,1.5
22B81A4229,R201241,DATA STRUCTURES LABORATORY,15,A+,1.5
22B81A4229,R201250,PYTHON PROGRAMMING LABORATORY,13,A+,1.5
22B81A4230,R201201,MATHEMATICS-II,18,C,3.0
22B81A4230,R201207,APPLIED PHYSICS,20,F,0.0
22B81A4230,R201218,DATA STRUCTURES,19,D,3.0
22B81A4230,R201221,DIGITAL LOGIC DESIGN,14,F,0.0
22B81A4230,R201225,PYTHON PROGRAMMING,18,F,0.0
22B81A4230,R201229,CONSTITUTION OF INDIA,17,COMPLE,0.0
22B81A4230,R201233,APPLIED PHYSICS LABORATORY,14,A,1.5
22B81A4230,R201241,DATA STRUCTURES LABORATORY,13,A,1.5
22B81A4230,R201250,PYTHON PROGRAMMING LABORATORY,12,A,1.5
22B81A5401,R201201,MATHEMATICS-II,26,B,3.0
22B81A5401,R201207,APPLIED PHYSICS,25,B,3.0
22B81A5401,R201218,DATA STRUCTURES,25,B,3.0
22B81A5401,R201221,DIGITAL LOGIC DESIGN,27,B,3.0
22B81A5401,R201225,PYTHON PROGRAMMING,26,C,3.0
22B81A5401,R201229,CONSTITUTION OF INDIA,18,COMPLE,0.0
22B81A5401,R201233,APPLIED PHYSICS LABORATORY,14,A+,1.5
22B81A5401,R201241,DATA STRUCTURES LABORATORY,14,A+,1.5
22B81A5401,R201250,PYTHON PROGRAMMING LABORATORY,13,A+,1.5
22B81A5402,R201201,MATHEMATICS-II,18,E,3.0
22B81A5402,R201207,APPLIED PHYSICS,19,F,0.0
22B81A5402,R201218,DATA STRUCTURES,17,E,3.0
22B81A5402,R201221,DIGITAL LOGIC DESIGN,13,E,3.0
22B81A5402,R201225,PYTHON PROGRAMMING,17,F,0.0
22B81A5402,R201229,CONSTITUTION OF INDIA,17,COMPLE,0.0
22B81A5402,R201233,APPLIED PHYSICS LABORATORY,12,A,1.5
22B81A5402,R201241,DATA STRUCTURES LABORATORY,11,A,1.5
22B81A5402,R201250,PYTHON PROGRAMMING LABORATORY,10,A,1.5
22B81A5403,R201201,MATHEMATICS-II,28,A,3.0
22B81A5403,R201207,APPLIED PHYSICS,28,B,3.0
22B81A5403,R201218,DATA STRUCTURES,25,D,3.0
22B81A5403,R201221,DIGITAL LOGIC DESIGN,23,B,3.0
22B81A5403,R201225,PYTHON PROGRAMMING,27,A,3.0
22B81A5403,R201229,CONSTITUTION OF INDIA,15,COMPLE,0.0
22B81A5403,R201233,APPLIED PHYSICS LABORATORY,14,A+,1.5
22B81A5403,R201241,DATA STRUCTURES LABORATORY,14,A+,1.5
22B81A5403,R201250,PYTHON PROGRAMMING LABORATORY,14,A+,1.5
22B81A5404,R201201,MATHEMATICS-II,19,F,0.0
22B81A5404,R201207,APPLIED PHYSICS,17,F,0.0
22B81A5404,R201218,DATA STRUCTURES,17,F,0.0
22B81A5404,R201221,DIGITAL LOGIC DESIGN,19,F,0.0
22B81A5404,R201225,PYTHON PROGRAMMING,20,F,0.0
22B81A5404,R201229,CONSTITUTION OF INDIA,14,COMPLE,0.0
22B81A5404,R201233,APPLIED PHYSICS LABORATORY,12,A,1.5
22B81A5404,R201241,DATA STRUCTURES LABORATORY,11,A,1.5
22B81A5404,R201250,PYTHON PROGRAMMING LABORATORY,11,A,1.5
22B81A5405,R201201,MATHEMATICS-II,22,D,3.0
22B81A5405,R201207,APPLIED PHYSICS,23,D,3.0
22B81A5405,R201218,DATA STRUCTURES,22,E,3.0
22B81A5405,R201221,DIGITAL LOGIC DESIGN,18,D,3.0
22B81A5405,R201225,PYTHON PROGRAMMING,20,D,3.0
22B81A5405,R201229,CONSTITUTION OF INDIA,12,COMPLE,0.0
22B81A5405,R201233,APPLIED PHYSICS LABORATORY,14,A+,1.5
22B81A5405,R201241,DATA STRUCTURES LABORATORY,14,A+,1.5
22B81A5405,R201250,PYTHON PROGRAMMING LABORATORY,13,A+,1.5
22B81A5406,R201201,MATHEMATICS-II,23,E,3.0
22B81A5406,R201207,APPLIED PHYSICS,28,C,3.0
22B81A5406,R201218,DATA STRUCTURES,23,D,3.0
22B81A5406,R201221,DIGITAL LOGIC DESIGN,23,C,3.0
22B81A5406,R201225,PYTHON PROGRAMMING,25,C,3.0
22B81A5406,R201229,CONSTITUTION OF INDIA,13,COMPLE,0.0
22B81A5406,R201233,APPLIED PHYSICS LABORATORY,14,A+,1.5
22B81A5406,R201241,DATA STRUCTURES LABORATORY,14,A+,1.5
22B81A5406,R201250,PYTHON PROGRAMMING LABORATORY,13,A+,1.5
22B81A5407,R201201,MATHEMATICS-II,25,A,3.0
22B81A5407,R201207,APPLIED PHYSICS,28,B,3.0
22B81A5407,R201218,DATA STRUCTURES,24,C,3.0
22B81A5407,R201221,DIGITAL LOGIC DESIGN,25,B,3.0
22B81A5407,R201225,PYTHON PROGRAMMING,25,D,3.0
22B81A5407,R201229,CONSTITUTION OF INDIA,11,COMPLE,0.0
22B81A5407,R201233,APPLIED PHYSICS LABORATORY,14,A+,1.5
22B81A5407,R201241,DATA STRUCTURES LABORATORY,13,A+,1.5
22B81A5407,R201250,PYTHON PROGRAMMING LABORATORY,13,A+,1.5
22B81A5408,R201201,MATHEMATICS-II,19,D,3.0
22B81A5408,R201207,APPLIED PHYSICS,23,D,3.0
22B81A5408,R201218,DATA STRUCTURES,20,D,3.0
22B81A5408,R201221,DIGITAL LOGIC DESIGN,18,E,3.0
22B81A5408,R201225,PYTHON PROGRAMMING,24,C,3.0
22B81A5408,R201229,CONSTITUTION OF INDIA,14,COMPLE,0.0
22B81A5408,R201233,APPLIED PHYSICS LABORATORY,14,A+,1.5
22B81A5408,R201241,DATA STRUCTURES LABORATORY,13,A+,1.5
22B81A5408,R201250,PYTHON PROGRAMMING LABORATORY,13,A+,1.5
22B81A5409,R201201,MATHEMATICS-II,23,D,3.0
